motivo viaje,hora inicio,latitud origen,latitud destino,longitud origen,longitud destino,duracion viaje,dia habil,troncal origen,troncal destino
Volver a casa,17:00:00,4.6830099999999995,4.6830099999999995,-74.15095,-74.15095,01:04:00,1,D,D
Trabajar,12:00:00,4.6075800000000005,4.60039,-74.12631999999999,-74.07571999999999,00:47:00,0,G,J
Volver a casa,18:20:00,4.60039,4.6075800000000005,-74.07571999999999,-74.12631999999999,00:51:00,0,J,G
Trabajar,12:00:00,4.6075800000000005,4.60039,-74.12631999999999,-74.07571999999999,00:42:00,0,G,J
Volver a casa,18:20:00,4.60039,4.6075800000000005,-74.07571999999999,-74.12631999999999,00:34:00,0,J,G
Trabajar,06:30:00,4.68123,4.68649,-74.13803,-74.05523000000001,00:40:00,1,D,B
Volver a casa,13:16:10,4.68649,4.68123,-74.05523000000001,-74.13803,01:05:40,1,B,D
Trabajar,07:00:00,4.68013,4.64419,-74.13685,-74.06573,01:40:00,1,D,A
Volver a casa,18:00:00,4.64419,4.68013,-74.06573,-74.13685,00:40:00,1,A,D
Trabajar,06:09:00,4.55014,4.68175,-74.1437,-74.05788000000001,01:51:00,1,H,D
Volver a casa,17:00:00,4.68175,4.55014,-74.05788000000001,-74.1437,03:00:00,1,D,H
Trabajar,06:00:00,4.5496099999999995,4.673780000000001,-74.14389,-74.04799,02:00:00,1,H,D
Volver a casa,16:00:00,4.673780000000001,4.5496099999999995,-74.04799,-74.14389,02:30:00,1,D,H
Estudiar,16:00:00,4.678669999999999,4.646059999999999,-74.0608,-74.0547,01:30:00,1,D,A
Volver a casa,22:00:00,4.646059999999999,4.5496099999999995,-74.0547,-74.14389,01:22:00,1,A,H
Otra cosa,12:15:00,4.59133,4.66119,-74.11865999999999,-74.05848,00:40:00,1,G,E
Volver a casa,16:05:00,4.66119,4.59133,-74.05848,-74.11865999999999,00:55:00,1,E,G
Trabajar,06:45:00,4.59133,4.62134,-74.11865999999999,-74.06696,00:45:00,1,G,A
Volver a casa,22:00:00,4.645569999999999,4.59133,-74.06147,-74.11865999999999,01:20:00,1,A,G
Trabajar,06:00:00,4.59133,4.67887,-74.11865999999999,-74.11971,01:00:00,1,G,D
Volver a casa,15:00:00,4.67887,4.59133,-74.11971,-74.11865999999999,01:00:00,1,D,G
Recibir atencion en salud,08:00:00,4.75718,4.64297,-74.02367,-74.09631,01:40:00,1,B,K
Compras,13:00:00,4.64297,4.724019999999999,-74.09631,-74.04858,01:00:00,1,K,B
Trabajar,06:30:00,4.65816,4.62694,-74.11074,-74.06981,01:15:00,1,K,A
Volver a casa,22:00:00,4.6609300000000005,4.65816,-74.05613000000001,-74.11074,01:00:00,1,E,K
Estudiar,06:15:00,4.59636,4.62788,-74.10266,-74.07075999999999,02:15:00,1,L,A
Ir a ver a alguien,08:00:00,4.5902199999999995,4.6759,-74.07166,-74.04177,01:00:00,1,J,B
Volver a casa,10:00:00,4.6759,4.5902199999999995,-74.04177,-74.07166,01:00:00,1,B,J
Trabajar,07:00:00,4.66809,4.66079,-74.06063,-74.04621999999999,01:00:00,1,D,A
Volver a casa,18:30:00,4.66079,4.58967,-74.04621999999999,-74.07173,01:30:00,1,A,J
Estudiar,12:00:00,4.669980000000001,4.633319999999999,-74.14986999999999,-74.07965,00:56:00,1,F,E
Volver a casa,18:20:00,4.633319999999999,4.669980000000001,-74.07965,-74.14986999999999,00:35:00,1,E,F
Buscar trabajo,11:00:00,4.53956,4.55885,-74.09094,-74.12324,02:00:00,1,H,H
Volver a casa,14:46:00,4.55885,4.53956,-74.12324,-74.09094,01:50:00,1,H,H
Trabajar,04:30:00,4.53956,4.54094,-74.09094,-74.08582,01:30:00,1,H,H
Volver a casa,13:21:00,4.54094,4.53956,-74.08582,-74.09094,01:50:00,1,H,H
Trabajar,13:30:00,4.59877,4.58655,-74.0761,-74.13563,01:20:00,1,J,G
Volver a casa,17:20:00,4.58655,4.75291,-74.13563,-74.02360999999999,01:40:00,1,G,B
Trabajar,05:00:00,4.51779,4.86485,-74.11384,-74.04745,02:50:00,1,H,B
Trabajar,10:00:00,4.86485,4.63805,-74.04745,-74.09743,01:30:00,1,B,K
Trabajar,05:30:00,4.5179599999999995,4.644369999999999,-74.11391,-74.06676999999999,01:30:00,1,H,A
Buscar/dejar dejar algo,17:30:00,4.644369999999999,4.6061,-74.06676999999999,-74.08235,01:30:00,1,A,J
Trabajar,05:50:00,4.6346,4.594530000000001,-74.1461,-74.06926999999999,01:25:00,1,F,J
Volver a casa,16:10:00,4.594530000000001,4.6346,-74.06926999999999,-74.1461,02:20:00,1,J,F
Trabajar,08:00:00,4.63741,4.5987,-74.13946999999999,-74.08103,01:30:00,1,F,J
Volver a casa,17:00:00,4.5987,4.63393,-74.08103,-74.14623,01:30:00,1,J,F
Estudiar,05:30:00,4.63393,4.65868,-74.14623,-74.06099,01:00:00,1,F,E
Volver a casa,22:00:00,4.65868,4.63393,-74.06099,-74.14623,01:00:00,1,E,F
Trabajar,14:15:00,4.6858699999999995,4.6843900000000005,-74.12435,-74.12489000000001,01:05:00,1,D,D
Tramites,05:40:00,4.671119999999999,4.65789,-74.04328000000001,-74.05006999999999,01:00:00,0,B,A
Volver a casa,10:40:00,4.65789,4.671119999999999,-74.05006999999999,-74.04328000000001,00:05:00,0,A,B
Recibir atencion en salud,06:15:00,4.50537,4.6502300000000005,-74.10014,-74.05702,02:20:00,1,H,A
Volver a casa,09:00:00,4.6502300000000005,4.51866,-74.05702,-74.11511,02:15:00,1,A,H
Trabajar,05:00:00,4.50847,4.65055,-74.09647,-74.0616,01:48:00,1,H,A
Volver a casa,18:30:00,4.65055,4.50847,-74.0616,-74.09647,01:48:00,1,A,H
Trabajar,09:00:00,4.5334900000000005,4.53731,-74.10934,-74.11834,01:00:00,1,H,H
Volver a casa,10:30:00,4.53731,4.5334900000000005,-74.11834,-74.10934,01:44:00,1,H,H
Estudiar,08:00:00,4.53239,4.66306,-74.10901,-74.06375,00:46:00,1,H,E
Volver a casa,12:00:00,4.66306,4.53239,-74.06375,-74.10901,00:44:00,1,E,H
Estudiar,06:15:00,4.73883,4.61815,-74.07481,-74.08731999999999,01:45:00,1,C,J
Volver a casa,18:00:00,4.61815,4.73883,-74.08731999999999,-74.07481,02:00:00,1,J,C
Volver a casa,18:00:00,4.75157,4.59259,-74.0465,-74.1163,01:00:00,1,B,G
Volver a casa,18:15:00,4.63617,4.59259,-74.0791,-74.1163,01:00:00,1,E,G
Buscar trabajo,06:00:00,4.73747,4.62178,-74.07587,-74.06694,01:30:00,1,C,A
Volver a casa,12:30:00,4.62178,4.73747,-74.06694,-74.07587,00:45:00,1,A,C
Estudiar,07:00:00,4.7386099999999995,4.63823,-74.07499,-74.06416,01:10:00,1,C,A
Volver a casa,14:00:00,4.63823,4.7386099999999995,-74.06416,-74.07499,01:05:00,1,A,C
Estudiar,11:00:00,4.61713,4.649769999999999,-74.18784000000001,-74.06493,01:40:00,1,G,E
Volver a casa,18:00:00,4.649769999999999,4.61713,-74.06493,-74.18784000000001,01:40:00,1,E,G
Recibir atencion en salud,06:00:00,4.59659,4.68354,-74.07025,-74.05774,01:00:00,1,J,D
Volver a casa,08:30:00,4.68354,4.59659,-74.05774,-74.07025,01:30:00,1,D,J
Volver a casa,20:00:00,4.60556,4.59623,-74.06588,-74.06940999999999,01:00:00,1,J,J
Estudiar,09:00:00,4.67732,4.58511,-74.13637,-74.22093000000001,01:00:00,1,D,G
Volver a casa,13:00:00,4.58511,4.67732,-74.22093000000001,-74.13637,01:00:00,1,G,D
Estudiar,13:00:00,4.6799599999999995,4.62763,-74.13895,-74.08118,00:40:00,1,D,A
Volver a casa,18:00:00,4.62763,4.6799599999999995,-74.08118,-74.13895,01:00:00,1,A,D
Trabajar,16:30:00,4.60077,4.5957,-74.0701,-74.15833,01:15:00,1,J,G
Volver a casa,19:50:00,4.5957,4.60077,-74.15833,-74.0701,02:00:00,1,G,J
Recibir atencion en salud,09:00:00,4.68695,4.68971,-74.05714,-74.0541,01:00:00,1,B,B
Volver a casa,11:20:00,4.68971,4.61669,-74.0541,-74.09428,02:40:00,1,B,J
Tramites,08:00:00,4.74916,4.74613,-74.06406,-74.04764,01:00:00,1,B,B
Compras,17:00:00,4.74916,4.603219999999999,-74.06406,-74.0789,01:49:00,1,B,J
Tramites,12:00:00,4.75075,4.58056,-74.06302,-74.10523,03:00:00,1,B,H
Tramites,16:30:00,4.58056,4.74263,-74.10523,-74.06536,02:00:00,1,H,B
Trabajar,06:30:00,4.63161,4.67479,-74.08716,-74.05360999999999,00:50:00,1,E,D
Volver a casa,15:00:00,4.67479,4.63161,-74.05360999999999,-74.08716,01:30:00,1,D,E
Trabajar,06:30:00,4.63171,4.67138,-74.08705,-74.05728,00:50:00,1,E,D
Volver a casa,15:00:00,4.67138,4.63171,-74.05728,-74.08705,01:30:00,1,D,E
Trabajar,05:00:00,4.63171,4.595940000000001,-74.08705,-74.16571,00:45:00,1,E,G
Volver a casa,18:30:00,4.595940000000001,4.63171,-74.16571,-74.08705,00:40:00,1,G,E
Estudiar,09:00:00,4.63171,4.75319,-74.08705,-74.04467,01:30:00,1,E,B
Volver a casa,14:30:00,4.75319,4.63171,-74.04467,-74.08705,00:50:00,1,B,E
Trabajar,05:00:00,4.59905,4.75157,-74.06983000000001,-74.04665,01:29:00,1,J,B
Volver a casa,17:30:00,4.75157,4.59905,-74.04665,-74.06983000000001,01:15:00,1,B,J
Recibir atencion en salud,09:00:00,4.59806,4.63894,-74.06823,-74.06958,00:45:00,1,J,A
Volver a casa,11:00:00,4.63894,4.59806,-74.06958,-74.06823,00:40:00,1,A,J
Trabajar,05:00:00,4.59716,4.75319,-74.06944,-74.04467,01:29:00,1,J,B
Volver a casa,17:30:00,4.75319,4.59716,-74.04467,-74.06944,01:15:00,1,B,J
Estudiar,05:15:00,4.59716,4.655530000000001,-74.06944,-74.06276,00:59:00,1,J,E
Volver a casa,16:00:00,4.655530000000001,4.59716,-74.06276,-74.06944,00:41:00,1,E,J
Otra cosa,13:00:00,4.72412,4.7014,-74.04602,-74.02586,00:20:00,1,B,B
Volver a casa,15:00:00,4.7014,4.74975,-74.02586,-74.06403,01:00:00,1,B,B
Trabajar,06:30:00,4.74975,4.6861,-74.06403,-74.05767,00:50:00,1,B,D
Estudiar,17:00:00,4.6861,4.63718,-74.05767,-74.07064,00:40:00,1,D,A
Volver a casa,20:00:00,4.63718,4.74975,-74.07064,-74.06403,01:00:00,1,A,B
Trabajar,07:00:00,4.5972800000000005,4.706869999999999,-74.10406,-74.05385,01:00:00,1,L,B
Estudiar,17:00:00,4.706869999999999,4.6024,-74.05385,-74.07079,01:30:00,1,B,J
Volver a casa,18:00:00,4.5999,4.59592,-74.09947,-74.10311,00:45:00,1,L,L
Trabajar,05:00:00,4.589519999999999,4.67438,-74.07602,-74.06866,01:00:00,1,L,D
Volver a casa,12:16:00,4.67438,4.589519999999999,-74.06866,-74.07602,00:55:00,1,D,L
Trabajar,07:00:00,4.63097,4.69477,-74.08225999999999,-74.08976,02:00:00,1,E,D
Volver a casa,17:00:00,4.69477,4.63097,-74.08976,-74.08225999999999,01:05:00,1,D,E
Trabajar,06:20:00,4.74998,4.68056,-74.06406,-74.04901,01:10:00,1,B,B
Volver a casa,18:00:00,4.68056,4.74998,-74.04901,-74.06406,01:30:00,1,B,B
Volver a casa,17:00:00,4.66405,4.74998,-74.10953,-74.06406,01:45:00,1,K,B
Trabajar,06:55:00,4.593719999999999,4.79743,-74.1161,-74.03838,01:35:00,1,G,B
Volver a casa,17:30:00,4.79743,4.593719999999999,-74.03838,-74.1161,02:00:00,1,B,G
Trabajar,06:00:00,4.74989,4.65768,-74.06442,-74.10969,01:00:00,1,B,K
Volver a casa,19:00:00,4.65768,4.74989,-74.10969,-74.06442,01:00:00,1,K,B
Trabajar,07:10:00,4.58366,4.65377,-74.1642,-74.05386999999999,01:20:00,1,G,A
Volver a casa,17:45:00,4.65377,4.58366,-74.05386999999999,-74.1642,01:45:00,1,A,G
Trabajar,15:00:00,4.7497,4.7497,-74.06435,-74.06435,00:30:00,1,B,B
Volver a casa,17:00:00,4.7497,4.7497,-74.06435,-74.06435,01:00:00,1,B,B
Volver a casa,11:40:00,4.66306,4.6535,-74.06375,-74.13928,02:50:00,1,E,F
Recibir atencion en salud,10:00:00,4.72532,4.718319999999999,-74.05057,-74.02443000000001,01:00:00,1,B,B
Volver a casa,13:00:00,4.718319999999999,4.75076,-74.02443000000001,-74.06152,01:00:00,1,B,B
Compras,07:00:00,4.55625,4.59575,-74.13636,-74.07669,01:30:00,1,H,J
Volver a casa,15:00:00,4.60529,4.55625,-74.07151,-74.13636,02:00:00,1,J,H
Trabajar,07:00:00,4.55625,4.65045,-74.13636,-74.06748,01:30:00,1,H,E
Volver a casa,20:00:00,4.65045,4.55625,-74.06748,-74.13636,01:30:00,1,E,H
Trabajar,07:00:00,4.55625,4.59575,-74.13636,-74.07669,01:30:00,1,H,J
Volver a casa,20:00:00,4.59575,4.55625,-74.07669,-74.13636,01:30:00,1,J,H
Otra cosa,04:00:00,4.69475,4.69364,-74.05594,-74.05561999999999,02:00:00,1,B,B
Volver a casa,10:30:00,4.69364,4.54991,-74.05561999999999,-74.13755,01:30:00,1,B,H
Trabajar,12:40:00,4.59201,4.70463,-74.07418,-74.04363000000001,01:30:00,1,J,B
Volver a casa,22:00:00,4.70463,4.59201,-74.04363000000001,-74.07418,01:16:00,1,B,J
Trabajar,07:30:00,4.65278,4.6137,-74.10077,-74.07111,00:30:00,1,K,J
Asuntos de Trabajo,11:00:00,4.6137,4.67077,-74.07111,-74.05046999999999,00:40:00,1,J,D
Volver a casa,18:00:00,4.67077,4.65278,-74.05046999999999,-74.10077,00:55:00,1,D,K
Trabajar,12:00:00,4.57655,4.70846,-74.16366,-74.10939,01:48:00,1,G,C
Volver a casa,17:00:00,4.70846,4.57645,-74.10939,-74.16377,02:00:00,1,C,G
Volver a casa,17:00:00,4.58634,4.57645,-74.10278000000001,-74.16377,02:58:00,1,L,G
Trabajar,12:00:00,4.57655,4.59736,-74.16366,-74.06973,00:52:00,1,G,J
Volver a casa,19:37:52,4.59736,4.57645,-74.06973,-74.16377,01:32:00,1,J,G
Estudiar,12:00:00,4.6754,4.58125,-74.13903,-74.10269,00:52:00,1,K,H
Volver a casa,13:00:00,4.58125,4.6754,-74.10269,-74.13903,00:39:00,1,H,K
Trabajar,06:30:00,4.61808,4.65163,-74.19951,-74.04978,02:00:00,1,G,A
Volver a casa,14:27:30,4.65163,4.61808,-74.04978,-74.19951,01:50:00,1,A,G
Trabajar,06:00:00,4.6216099999999996,4.68736,-74.20328,-74.05861999999999,01:30:00,1,G,D
Volver a casa,14:27:00,4.68736,4.6216099999999996,-74.05861999999999,-74.20328,01:53:00,1,D,G
Trabajar,06:00:00,4.6216099999999996,4.68821,-74.20328,-74.12876,01:30:00,1,G,D
Volver a casa,13:17:00,4.68821,4.6216099999999996,-74.12876,-74.20328,01:33:00,1,D,G
Recibir atencion en salud,07:15:00,4.6197099999999995,4.67299,-74.20035,-74.06296,01:45:00,1,G,D
Volver a casa,10:31:00,4.67299,4.61964,-74.06296,-74.20068,01:49:00,1,D,G
Trabajar,05:30:00,4.6216800000000005,4.6813400000000005,-74.20142,-74.0505,02:15:00,1,G,B
Volver a casa,13:52:45,4.6813400000000005,4.6216800000000005,-74.0505,-74.20142,01:50:00,1,B,G
Tramites,08:30:00,4.6216800000000005,4.71517,-74.20142,-74.09401,01:02:00,1,G,C
Tramites,11:30:00,4.71517,4.59652,-74.09401,-74.09569,01:30:00,1,C,L
Trabajar,08:00:00,4.63391,4.71229,-74.09431,-74.03068,01:30:00,1,K,B
Volver a casa,16:27:30,4.71229,4.63391,-74.03068,-74.09431,00:39:30,1,B,K
Buscar/dejar dejar algo,07:30:00,4.6322,4.68194,-74.09676999999999,-74.12115,00:45:00,1,K,D
Volver a casa,08:26:15,4.68194,4.6322,-74.12115,-74.09676999999999,02:14:45,1,D,K
Recibir atencion en salud,10:00:00,4.6786,4.693969999999999,-74.07409,-74.05637,00:23:00,1,D,B
Volver a casa,11:00:00,4.693969999999999,4.6786,-74.05637,-74.07409,00:25:00,1,B,D
Tramites,12:00:00,4.6786,4.58511,-74.07409,-74.22093000000001,00:42:00,1,D,G
Volver a casa,18:20:00,4.58511,4.6786,-74.22093000000001,-74.07409,00:43:00,1,G,D
Compras,16:00:00,4.6786,4.7097,-74.07409,-74.10818,00:52:00,1,D,C
Volver a casa,19:45:00,4.7097,4.6786,-74.10818,-74.07409,01:44:00,1,C,D
Trabajar,05:50:00,4.6405400000000006,4.594119999999999,-74.14315,-74.07074,01:25:00,1,F,J
Volver a casa,16:10:00,4.594119999999999,4.6431,-74.07074,-74.14237,02:20:00,1,J,F
Estudiar,07:30:00,4.6431,4.64827,-74.14237,-74.06116999999999,01:30:00,1,F,A
Estudiar,06:50:00,4.59091,4.62459,-74.07486,-74.06763000000001,00:40:00,1,L,A
Volver a casa,11:45:00,4.62459,4.59091,-74.06763000000001,-74.07486,00:45:00,1,A,L
Estudiar,05:30:00,4.59091,4.65452,-74.07486,-74.0693,00:51:00,1,L,E
Volver a casa,12:30:00,4.65452,4.59091,-74.0693,-74.07486,01:30:00,1,E,L
Estudiar,05:30:00,4.59091,4.65452,-74.07486,-74.0693,00:50:00,1,L,E
Volver a casa,12:30:00,4.65452,4.59091,-74.0693,-74.07486,01:30:00,1,E,L
Trabajar,06:00:00,4.63069,4.62931,-74.12186,-74.12424,01:00:00,1,F,F
Volver a casa,17:00:00,4.62931,4.59387,-74.12424,-74.07195,01:30:00,1,F,J
Estudiar,13:30:00,4.654380000000001,4.61707,-74.13783000000001,-74.08310999999999,02:00:00,1,F,J
Estudiar,07:00:00,4.59285,4.62879,-74.06853000000001,-74.08203,01:00:00,1,J,A
Volver a casa,15:00:00,4.62879,4.59285,-74.08203,-74.06853000000001,01:00:00,1,A,J
Asuntos de Trabajo,12:00:00,4.5923300000000005,4.75772,-74.08051999999999,-74.07863,02:00:00,1,L,C
Trabajar,05:30:00,4.59184,4.71026,-74.08051999999999,-74.10338,00:45:00,1,L,C
Volver a casa,19:00:00,4.71026,4.59184,-74.10338,-74.08051999999999,02:00:00,1,C,L
Trabajar,05:30:00,4.59275,4.70709,-74.08104,-74.10897,00:45:00,1,L,C
Volver a casa,19:00:00,4.70709,4.59275,-74.10897,-74.08104,02:00:00,1,C,L
Estudiar,06:00:00,4.592890000000001,4.59448,-74.08095,-74.11253,00:30:00,1,L,G
Volver a casa,15:00:00,4.59448,4.592890000000001,-74.11253,-74.08095,01:00:00,1,G,L
Trabajar,07:00:00,4.64607,4.6061,-74.14187,-74.0807,01:00:00,0,F,J
Volver a casa,17:00:00,4.6061,4.64607,-74.0807,-74.14187,01:00:00,0,J,F
Trabajar,11:00:00,4.63583,4.63583,-74.06524,-74.06524,01:30:00,1,A,A
Volver a casa,20:30:00,4.63583,4.57958,-74.06524,-74.16026,01:15:00,1,A,G
Trabajar,05:30:00,4.716419999999999,4.6269800000000005,-74.13789,-74.06813000000001,02:00:00,1,C,A
Volver a casa,13:47:30,4.6269800000000005,4.716419999999999,-74.06813000000001,-74.13789,00:40:00,1,A,C
Otra cosa,16:30:00,4.708019999999999,4.707269999999999,-74.05325,-74.05426999999999,01:20:00,1,B,B
Volver a casa,19:00:00,4.707269999999999,4.59491,-74.05426999999999,-74.07186,01:00:00,1,B,J
Estudiar,05:30:00,4.59187,4.656280000000001,-74.08071,-74.08568000000001,01:00:00,1,L,E
Trabajar,05:00:00,4.71633,4.6094,-74.13784,-74.07699000000001,01:30:00,1,C,J
Volver a casa,13:52:30,4.6094,4.71633,-74.07699000000001,-74.13784,01:41:00,1,J,C
Tramites,07:00:00,4.59281,4.86485,-74.07191,-74.04745,02:00:00,1,J,B
Volver a casa,17:00:00,4.86485,4.59281,-74.04745,-74.07191,02:00:00,1,B,J
Trabajar,09:00:00,4.61027,4.7535300000000005,-74.17903000000001,-74.05503,01:03:00,1,G,B
Volver a casa,17:00:00,4.7535300000000005,4.61027,-74.05503,-74.17903000000001,02:00:00,1,B,G
Trabajar,05:00:00,4.63069,4.62167,-74.12186,-74.12572,02:00:00,1,F,F
Volver a casa,22:00:00,4.66306,4.61027,-74.06375,-74.17903000000001,01:00:00,1,E,G
Estudiar,17:00:00,4.60711,4.65055,-74.06732,-74.0616,01:30:00,1,J,A
Volver a casa,20:00:00,4.65055,4.61027,-74.0616,-74.17903000000001,01:40:00,1,A,G
Estudiar,09:00:00,4.592230000000001,4.62071,-74.07621999999999,-74.07261,01:00:00,1,L,A
Estudiar,06:00:00,4.592230000000001,4.62349,-74.07621999999999,-74.07219,00:40:00,1,L,A
Volver a casa,11:00:00,4.62349,4.592230000000001,-74.07219,-74.07621999999999,00:46:00,1,A,L
Trabajar,07:00:00,4.60433,4.62139,-74.16705,-74.08599,01:00:00,1,G,A
Volver a casa,15:16:00,4.62139,4.60433,-74.08599,-74.16705,02:15:00,1,A,G
Trabajar,12:00:00,4.60187,4.6919,-74.09454000000001,-74.0587,00:50:00,1,L,B
Trabajar,08:00:00,4.59652,4.69234,-74.09569,-74.02866,01:15:00,1,L,B
Volver a casa,17:50:00,4.69234,4.59631,-74.02866,-74.09518,00:40:00,1,B,L
Trabajar,06:00:00,4.6029599999999995,4.68954,-74.09517,-74.06562,00:45:00,1,L,D
Volver a casa,16:20:00,4.68954,4.6029599999999995,-74.06562,-74.09517,01:10:00,1,D,L
Estudiar,16:00:00,4.71563,4.5788400000000005,-74.13786,-74.10641,02:00:00,1,C,H
Volver a casa,21:00:00,4.5788400000000005,4.71563,-74.10641,-74.13786,01:45:00,1,H,C
Trabajar,05:30:00,4.71535,4.626869999999999,-74.13857,-74.06881,02:00:00,1,C,A
Volver a casa,13:47:30,4.626869999999999,4.71654,-74.06881,-74.13826,00:40:00,1,A,C
Trabajar,05:40:00,4.7122,4.7123099999999996,-74.05293,-74.05329,00:50:00,1,B,B
Volver a casa,18:00:00,4.7123099999999996,4.67727,-74.05329,-74.13644000000001,01:30:00,1,B,D
Buscar trabajo,10:00:00,4.71735,4.73461,-74.13681,-74.01648,01:40:00,1,C,B
Volver a casa,12:00:00,4.73461,4.71735,-74.01648,-74.13681,00:59:00,1,B,C
Tramites,07:30:00,4.6596400000000004,4.62781,-74.06683000000001,-74.0908,01:15:00,1,E,K
Volver a casa,09:20:00,4.62781,4.6596400000000004,-74.0908,-74.06683000000001,01:47:00,1,K,E
Tramites,10:30:00,4.75089,4.62863,-74.06114000000001,-74.08214,01:00:00,1,B,A
Otra cosa,12:00:00,4.75089,4.63514,-74.06114000000001,-74.08965,01:38:00,1,B,K
Volver a casa,17:00:00,4.63514,4.75089,-74.08965,-74.06114000000001,01:06:00,1,K,B
Trabajar,05:00:00,4.61016,4.63154,-74.18231,-74.12129,02:00:00,1,G,F
Volver a casa,22:00:00,4.66306,4.60848,-74.06375,-74.18191999999999,01:00:00,1,E,G
Trabajar,07:00:00,4.74487,4.57744,-74.09649,-74.11553,01:30:00,1,C,H
Volver a casa,14:30:00,4.57744,4.74487,-74.11553,-74.09649,01:30:00,1,H,C
Trabajar,06:30:00,4.60262,4.68515,-74.16332,-74.05789,01:30:00,1,G,D
Volver a casa,17:00:00,4.68515,4.60273,-74.05789,-74.16493,02:15:00,1,D,G
Asuntos de Trabajo,08:30:00,4.6391599999999995,4.6121300000000005,-74.15942,-74.07074,00:45:00,1,F,J
Volver a casa,16:30:00,4.6121300000000005,4.6391599999999995,-74.07074,-74.15942,00:40:00,1,J,F
Volver a casa,16:00:00,4.75203,4.60294,-74.0479,-74.0958,01:30:00,1,B,L
Volver a casa,17:30:00,4.67125,4.60294,-74.05739,-74.0958,01:00:00,1,D,L
Tramites,06:30:00,4.61029,4.61848,-74.179,-74.08849000000001,01:10:00,1,G,J
Tramites,06:30:00,4.61029,4.61848,-74.179,-74.08849000000001,01:10:00,1,G,J
Volver a casa,19:00:00,4.61848,4.61029,-74.08849000000001,-74.179,02:00:00,1,J,G
Recibir atencion en salud,06:00:00,4.59705,4.68354,-74.06907,-74.05774,01:00:00,1,J,D
Volver a casa,08:30:00,4.68354,4.59729,-74.05774,-74.06953,01:30:00,1,D,J
Trabajar,09:00:00,4.64956,4.64974,-74.10058000000001,-74.1014,01:00:00,1,K,K
Volver a casa,10:30:00,4.64974,4.5334900000000005,-74.1014,-74.10934,01:44:00,1,K,H
Recibir atencion en salud,06:00:00,4.76116,4.63951,-74.07715999999999,-74.06655,02:00:00,1,C,A
Recibir atencion en salud,09:00:00,4.63951,4.60914,-74.06655,-74.06591999999999,00:30:00,1,A,J
Volver a casa,18:20:00,4.6887099999999995,4.61536,-74.0494,-74.10994000000001,01:31:00,1,B,F
Tramites,15:00:00,4.59101,4.7011400000000005,-74.07511,-74.02978,01:00:00,1,L,B
Trabajar,08:00:00,4.59061,4.648969999999999,-74.0713,-74.06489,01:15:00,1,J,E
Volver a casa,19:00:00,4.648969999999999,4.59061,-74.06489,-74.0713,02:30:00,1,E,J
Volver a casa,22:00:00,4.598669999999999,4.59069,-74.1275,-74.07083,01:00:00,1,G,J
Trabajar,08:20:00,4.59123,4.63242,-74.06991,-74.06782,01:00:00,1,J,A
Volver a casa,19:00:00,4.63242,4.59117,-74.06782,-74.07004,01:00:00,1,A,J
Trabajar,06:00:00,4.58995,4.67438,-74.07191,-74.08779,02:00:00,1,J,D
Trabajar,05:00:00,4.62058,4.62969,-74.20356,-74.09445,01:00:00,1,G,K
Estudiar,04:45:00,4.62058,4.60454,-74.20356,-74.07934,01:15:00,1,G,J
Estudiar,08:00:00,4.75735,4.640219999999999,-74.03808000000001,-74.06506999999999,02:00:00,1,B,A
Volver a casa,18:00:00,4.640219999999999,4.75735,-74.06506999999999,-74.03808000000001,02:00:00,1,A,B
Trabajar,07:00:00,4.61446,4.64193,-74.11065,-74.07451999999999,00:45:00,1,F,E
Volver a casa,17:00:00,4.64193,4.61446,-74.07451999999999,-74.11065,01:00:00,1,E,F
Tramites,14:30:00,4.7389,4.57678,-74.08319,-74.21935,01:30:00,1,C,G
Volver a casa,17:00:00,4.57678,4.7389,-74.21935,-74.08319,02:30:00,1,G,C
Trabajar,06:45:00,4.74111,4.68773,-74.13067,-74.08149,01:00:00,1,C,D
Volver a casa,18:00:00,4.68773,4.74111,-74.08149,-74.13067,00:50:00,1,D,C
Recibir atencion en salud,06:00:00,4.75474,4.708019999999999,-74.07655,-74.05325,01:10:00,1,C,B
Volver a casa,11:00:00,4.708019999999999,4.75474,-74.05325,-74.07655,01:00:00,1,B,C
Trabajar,05:00:00,4.757680000000001,4.70092,-74.03714000000001,-74.05005,00:30:00,1,B,B
Volver a casa,18:00:00,4.70092,4.757680000000001,-74.05005,-74.03714000000001,00:30:00,1,B,B
Otra cosa,20:20:00,4.75782,4.62763,-74.03711,-74.08118,01:46:00,1,B,A
Volver a casa,22:31:00,4.62763,4.75782,-74.08118,-74.03711,01:05:40,1,A,B
Otra cosa,20:20:00,4.75785,4.76035,-74.03695,-74.03822,00:40:00,1,B,B
Volver a casa,22:31:00,4.76035,4.757680000000001,-74.03822,-74.03701,01:05:40,1,B,B
Volver a casa,19:00:00,4.63403,4.7466,-74.07531999999999,-74.12167,01:30:00,1,A,C
Trabajar,06:00:00,4.6931199999999995,4.68412,-74.06727,-74.0313,00:20:00,1,D,B
Volver a casa,11:30:00,4.68412,4.7392199999999995,-74.0313,-74.09671999999999,01:00:00,1,B,C
Recibir atencion en salud,06:00:00,4.7397599999999995,4.63583,-74.09649,-74.06524,02:00:00,1,C,A
Recibir atencion en salud,09:00:00,4.63583,4.67887,-74.06524,-74.11971,00:30:00,1,A,D
